# 'search_', 'region_', 'reported_n', 'reported_bkg', 'reported_bkg_hi', 'reported_bkg_lo', 'reported_s95obs', 'reported_s95exp', 'reported_s95exp_hi', 'reported_s95exp_lo', 'region_n', 'fit_cabinetry_bkg', 'fit_cabinetry_err', 'fit_cabinetry_post_bkg', 'fit_cabinetry_post_err', 'limit_cabinetry_logl', 'limit_cabinetry_2obs', 'limit_cabinetry_3obs', 'limit_cabinetry_post_2obs', 'limit_cabinetry_post_3obs', 'limit_normal_logl', 'limit_normal_2obs', 'limit_normal_3obs', 'limit_normal_log_logl', 'limit_normal_log_2obs', 'limit_normal_log_3obs', 'limit_linspace_logl', 'limit_linspace_2obs', 'limit_linspace_3obs', 'limit_delta_logl', 'limit_delta_2obs', 'limit_delta_3obs', 'limit_mcmc_logl', 'limit_mcmc_2obs', 'limit_mcmc_3obs', 'limit_cabinetry_3exp', 'limit_cabinetry_3exp_hi', 'limit_cabinetry_3exp_lo', 'limit_cabinetry_nexp', 'limit_cabinetry_nexp_hi', 'limit_cabinetry_nexp_lo', 'limit_normal_3exp', 'limit_normal_3exp_hi', 'limit_normal_3exp_lo', 'limit_normal_nexp', 'limit_normal_nexp_hi', 'limit_normal_nexp_lo', 'limit_normal_log_3exp', 'limit_normal_log_3exp_hi', 'limit_normal_log_3exp_lo', 'limit_normal_log_nexp', 'limit_normal_log_nexp_hi', 'limit_normal_log_nexp_lo', 'limit_linspace_3exp', 'limit_linspace_3exp_hi', 'limit_linspace_3exp_lo', 'limit_linspace_nexp', 'limit_linspace_nexp_hi', 'limit_linspace_nexp_lo', 'limit_delta_3exp', 'limit_delta_3exp_hi', 'limit_delta_3exp_lo', 'limit_delta_nexp', 'limit_delta_nexp_hi', 'limit_delta_nexp_lo', 'limit_mcmc_3exp', 'limit_mcmc_3exp_hi', 'limit_mcmc_3exp_lo', 'limit_mcmc_nexp', 'limit_mcmc_nexp_hi', 'limit_mcmc_nexp_lo'
# '<U27', '<U25', '<i8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8'
'atlas_susy_3Lresonance_2020', 'SR4l_170_190_all', 12, 5.9, 0.6, -0.6, 14.2, 8.5, 3.4, -0.8, 12.0, 5.854179814481455, 0.6471815684836123, 7.080008971052318, 1.373723915749976, -2.32623610959485, 19.50412185603629, 21.3592626381434, 16.428246446843207, 18.47047685119599, -2.3414039385616623, 19.52159521043059, 21.37418498637468, -2.3085095045494275, 19.425909491824108, 21.281714330489926, -1.8886860652087643, 18.417150012927724, 20.337226947916424, -2.4675205898804196, 19.670207653679913, 21.501903803378934, -1.7081617387481942, 17.65469027646757, 19.591451433062193, 8.245091801950478, 12.718974503687239, 5.213375934035105, 5.854179782867432, 8.357718967496728, 3.3506405982381353, 8.225183927020684, 12.684332310856625, 5.2086606250928735, 5.853863754272461, 8.347721767798422, 3.3600057407464994, 8.238609804817045, 12.710890808466887, 5.21371521011795, 5.885158195495605, 8.386383920165205, 3.3839324708260063, 8.631749885040717, 13.36022656733156, 5.385863829124731, 6.218355903625488, 8.900362604639394, 3.536349202611583, 8.074018407252469, 12.416487873938568, 5.175487880625631, 5.853863747902039, 8.273339672126546, 3.4343878236775303, 8.646780742662992, 13.351663853202211, 5.451581439883704, 6.54021987915039, 9.218233677605363, 3.8622060806954175
'atlas_susy_3Lresonance_2020', 'SR4l_190_210_all', 7, 4.9, 0.7, -0.7, 8.3, 6.5, 1.9, -1.5, 7.0, 4.858863545114556, 0.7388684674993302, 5.090071516244322, 0.766291666810824, -0.4397868701450051, 9.836741564032236, 11.683212908675964, 9.448318991675244, 11.312667887477891, -0.44019095168914285, 9.83857616363245, 11.684991578320993, -0.42316054227108096, 9.748214739551354, 11.596105874346073, -0.3538018490667797, 9.417364319631846, 11.284885478110763, -0.4150238299553175, 9.666541782450999, 11.497766101692559, -0.2950582478040675, 9.118844457540003, 10.99811840048706, 7.800933239319887, 12.062159418957588, 4.874395045430882, 4.8588635444641115, 7.182193519132599, 2.535533569795624, 7.800619231266252, 12.06172753751578, 4.874075499534746, 4.8579079246521, 7.181120321061631, 2.5346955282425694, 7.825431696184714, 12.119680230894375, 4.879058024592102, 4.91372709274292, 7.252679221743478, 2.574774963742361, 8.042911370930346, 12.502335874285471, 4.968388670041017, 5.1586031723022465, 7.603093252643984, 2.7141130919605088, 7.558788684068753, 11.629723968666875, 4.832531361695135, 4.857907921688921, 7.061974146122506, 2.653841697255335, 8.12328473759407, 12.609522388267179, 5.03670595898945, 5.335883121490479, 7.810100085721489, 2.8616661572594686
'atlas_susy_3Lresonance_2020', 'SR4l_210_230_all', 2, 3.17, 0.33, -0.33, 4.4, 4.9, 2.2, -1.4, 2.0, 3.1737561300438655, 0.33826208215515136, 3.13214225454238, 0.3294116233356449, -0.2542942566861647, 3.5228644396110247, 4.902534785137457, 3.5412945025060374, 4.922273873764185, -0.2542144770914266, 3.522571491419078, 4.902220733515259, -0.26007414571524223, 3.512896355823107, 4.891874232969541, -0.2772700322326338, 3.4980262617834628, 4.876057881688258, -0.25017475369117526, 3.4807722729506643, 4.856673962469881, -0.4298823353683037, 3.3444696373819256, 4.70929740728291, 6.617595024115809, 10.20441347242308, 4.1672700566419865, 3.173756103515625, 4.986688894917779, 1.360823312113471, 6.617010293297435, 10.20339161152393, 4.16721394685698, 3.173636779785156, 4.986283237426441, 1.3609903221438708, 6.628073018738773, 10.223104046130603, 4.173517234639838, 3.191336441040039, 5.00934329560736, 1.373329586472718, 6.670018023970441, 10.294257850385959, 4.192939049040719, 3.2376984405517577, 5.074922848869767, 1.4004740322337481, 6.5551058084177924, 10.084439181005813, 4.1674684756504705, 3.1736367031964363, 4.95510707993483, 1.3921663264580422, 6.931904708310122, 10.70342059057818, 4.358535669655111, 3.6213097381591797, 5.570663471624884, 1.6719560046934756
'atlas_susy_3Lresonance_2020', 'SR4l_230_250_all', 2, 2.36, 0.27, -0.27, 4.5, 4.5, 1.9, -1.1, 2.0, 2.364570515729229, 0.2765981501705012, 2.352863606670362, 0.27079627014843816, -0.042691609666167384, 4.0136636255551625, 5.414446476831644, 4.0212319289283505, 5.422132726167183, -0.04251418546036832, 4.0134872526813, 5.414259049639226, -0.044492300122816714, 4.000273771851793, 5.400876897155917, -0.06450054915424276, 3.9537309630020863, 5.353462063373818, -0.029622525548566092, 3.971483751239783, 5.3705036501248875, -0.11635434882317479, 3.790922233978822, 5.185577885539079, 6.030673013105193, 9.288283362802169, 3.7842980509077617, 2.364570541381836, 3.9266544767252975, 0.8024866060383742, 6.0299475487758265, 9.286945529101505, 3.784196362593621, 2.3642489242553713, 3.9259874491132583, 0.8025103993974843, 6.041506547871318, 9.30722159933515, 3.7910242723711702, 2.380113525390625, 3.9473748174601573, 0.8128522333210928, 6.134500324221349, 9.47270081160597, 3.8286197582946877, 2.4695673179626465, 4.080689097593686, 0.8584455383316074, 5.982184748507817, 9.190971576552778, 3.790940665835957, 2.3642490799740545, 3.9018605653545633, 0.8266375945935458, 6.3173131870488355, 9.755453959419574, 3.9487589050297225, 2.7125565719604494, 4.401412353057832, 1.0237007908630669
'atlas_susy_3Lresonance_2020', 'SR4l_250_270_all', 2, 2.1, 0.5, -0.5, 4.9, 4.8, 1.8, -1.1, 2.0, 2.0617874617662624, 0.4884187758497565, 2.056766972307938, 0.45893930265844707, -0.05826531651545995, 4.388394056455171, 5.794442947598676, 4.375187932130164, 5.780787016914084, -0.05906236924329622, 4.391258495238093, 5.79734978864752, -0.056668540919678885, 4.330242618973407, 5.735530207356911, -0.120601942982985, 4.137873057977916, 5.544029134380735, -0.0009135633702186952, 4.232613510001386, 5.634952182773125, -0.09937024199151036, 4.1259229267223665, 5.531119268133249, 5.907103193197105, 9.13544306591135, 3.6043589178140576, 2.061805191040039, 3.577492407691266, 0.5461179743888123, 5.908735178686095, 9.138631705717604, 3.6035662491619735, 2.061081428527832, 3.5775761501278263, 0.5445867069278376, 5.952435294133833, 9.238209691297609, 3.6222242481585893, 2.1197430229187013, 3.661810987555392, 0.5776750582820103, 6.396509333330989, 10.068231048485643, 3.7668156869405864, 2.49503267288208, 4.259413231719914, 0.7306521140442459, 5.74452425631435, 8.816757836381697, 3.635854984763281, 2.061060991788799, 3.4967005676534377, 0.6254214159241605, 6.28668545720205, 9.842082574799365, 3.761815212767937, 2.4388543510437013, 4.143084298383354, 0.7346244037040495
'atlas_susy_3Lresonance_2020', 'SR4l_270_300_all', 2, 1.88, 0.21, -0.21, 4.8, 4.2, 1.6, -1.0, 2.0, 1.8837980137643453, 0.21593737493483633, 1.8865899196959686, 0.21351120325249634, -0.016605834166671975, 4.447100539597292, 5.849568394117412, 4.443270120683362, 5.845744441161525, -0.016402928924880406, 4.446769847046822, 5.849229665831329, -0.015519742205345346, 4.4333535150329935, 5.835922171339183, -0.016696491666507676, 4.397646434746615, 5.800662571998681, -0.003524932781801146, 4.41392413715144, 5.815954738030361, -0.020341298685743695, 4.186736301569661, 5.589763037187661, 5.631154943045138, 8.653918280223973, 3.531993874688705, 1.8837979125976563, 3.27298297245746, 0.4946128527378524, 5.630436799071382, 8.652522123138084, 3.532023773943414, 1.883595905303955, 3.2724333420966687, 0.4947584685112416, 5.640309841527317, 8.669549361617433, 3.538103554371521, 1.8956501388549805, 3.2891138516644087, 0.5021864260455524, 5.683737377533462, 8.743910968521655, 3.5581338393212985, 1.9370789909362793, 3.350261537587361, 0.5238964442851979, 5.597949694250274, 8.584626650537588, 3.540645233775393, 1.8835959474798032, 3.2560375482336577, 0.5111543467259485, 5.865723199834597, 9.031267409976573, 3.675699900913774, 2.156142120361328, 3.6478675768053055, 0.6644166639173505
'atlas_susy_3Lresonance_2020', 'SR4l_300_330_all', 1, 1.03, 0.14, -0.14, 4.1, 3.6, 1.6, -0.5, 1.0, 1.033561485780129, 0.1444522755645426, 1.0329514666441042, 0.14288912426668962, -0.01051340851483193, 3.492630522339175, 4.73641464459128, 3.492788580976699, 4.73655937716744, -0.010477551921354607, 3.4927351316805946, 4.736520054037994, -0.010537014084644972, 3.4828394782006664, 4.726572981098823, -0.016751348001291265, 3.4488299244937775, 4.6925236685181275, -0.0005452106679210075, 3.472543750976222, 4.71628961839369, -0.046112284681942395, 3.2917807210001913, 4.533647366439998, 4.806933250025421, 7.320742275752324, 3.00955007029177, 1.0335614395141601, 2.060285907275637, 0.006836971752683052, 4.806673535414619, 7.320271343466314, 3.009469898232475, 1.0333858680725099, 2.0599916096205573, 0.006780126524462471, 4.8173733509593735, 7.339259053271215, 3.0160882212898, 1.0433663368225097, 2.0750934598511046, 0.011639213793914749, 4.87644928693703, 7.446083368895013, 3.0407185967001493, 1.0890980911254884, 2.1483657548452504, 0.02983042740572661, 4.786057097641365, 7.2722660388645854, 3.0230139010805313, 1.0333859979582418, 2.0499419472095566, 0.01683004870692706, 5.087957599725761, 7.792299658506318, 3.170930955781091, 1.2873394775390625, 2.4405241301911573, 0.13415482488696795
'atlas_susy_3Lresonance_2020', 'SR4l_330_360_all', 1, 0.88, 0.21, -0.21, 4.0, 3.7, 1.4, -0.7, 1.0, 0.8782128419018891, 0.2076683782446107, 0.8843589060086764, 0.2092776468258357, -0.036857324089024576, 3.689761506508443, 4.932421042253317, 3.682928093237241, 4.925667020631704, -0.03736283808729887, 3.690695035705168, 4.93334261256368, -0.03249911837172203, 3.659994289418296, 4.90298146445439, -0.13094103378173172, 3.386281439752208, 4.629521169233641, -0.008083202569780124, 3.6374170990867105, 4.880616579897534, -0.06790590097304573, 3.4163119489913143, 4.659782834564678, 4.657577973651302, 7.089171952478973, 3.0000001623155717, 0.8782202720642089, 1.8378009705855214, 0.0, 4.658384111949113, 7.0909197745555925, 3.0000001289065414, 0.8781922721862793, 1.8381278217299457, 0.0, 4.686411038396463, 7.147010550728357, 2.999959226005024, 0.9031596565246582, 1.8778319702776491, 0.0, 5.487936413924872, 8.777876127125198, 3.0500322753565596, 1.4276986503601075, 2.818586533034983, 0.03681076768523206, 4.609120067958127, 6.977572350951905, 3.0, 0.8781835496858204, 1.8152980302514663, 0.0, 5.162329835926079, 8.117176611419133, 3.032866526085901, 1.246097583770752, 2.4679595617738603, 0.02423560576764361
'atlas_susy_3Lresonance_2020', 'SR4l_360_400_all', 0, 0.84, 0.2, -0.2, 3.0, 3.4, 1.5, -0.4, 0.0, 0.835918739502264, 0.19989352404664332, 0.8081595267157815, 0.16223821032776412, -0.8159598788422593, 1.9999765662134081, 3.0000002598327873, 1.9999987262060825, 3.0000013250164974, -0.8156768643881079, 1.9999765914977248, 3.0000002636232863, -0.8393039566025778, 1.9999956624953923, 2.9999848395006063, -1.2270399829256553, 1.9999982556053602, 3.0000122144311283, -0.8357525538216006, 1.9999999999999998, 3.0, -1.1662279459210787, 1.999997283027138, 3.0000004690361317, 4.605022056809108, 7.000431839715522, 3.0000002598327873, 0.8359273910522461, 1.77154120605521, 0.0, 4.605113939586805, 7.000729506259684, 3.0000002636232863, 0.835761833190918, 1.7714115369470966, 0.0, 4.632676042828182, 7.055871020482282, 2.9999848395006063, 0.8598148155212403, 1.8099633010580956, 0.0, 5.464243880932941, 8.746379583279255, 3.0282905916356286, 1.4018819427490234, 2.783138776724382, 0.020625108773664858, 4.558469133182337, 6.89238640405712, 3.0, 0.8357525538216006, 1.7499475843383938, 0.0, 5.170451401923685, 8.13210383148878, 3.038484426907356, 1.2544814491271972, 2.480474747058067, 0.028488151196327527
'atlas_susy_3Lresonance_2020', 'SR4l_400_440_all', 1, 0.64, 0.18, -0.18, 4.2, 3.2, 1.1, -0.1, 1.0, 0.642226454318542, 0.1836434234555606, 0.668373686485106, 0.2149541205960629, -0.12184850286969343, 4.030893788071647, 5.26711027007735, 4.004536890578503, 5.241425769336257, -0.12220739868738599, 4.031489657846618, 5.267692803946567, -0.10705484473696525, 3.9864241340230184, 5.223840449462755, -0.12293457759487329, 3.5703573339331522, 4.814013402293557, -0.08506372508362514, 3.9720004333125343, 5.209621373991411, -0.0660960366088938, 3.6317754654429035, 4.875029823101409, 4.3597972139626044, 6.585449410080102, 2.9999752057939832, 0.6423555183410644, 1.4642986600020016, 0.0, 4.36020795092658, 6.586360190298751, 2.9999746761743813, 0.6423228645324707, 1.4644269338056777, 0.0, 4.3936647382203, 6.657008643214881, 2.999987461178718, 0.6688539695739746, 1.5093924850920968, 0.0, 5.313996910320969, 8.541543144337991, 2.999999496372351, 1.2320383071899415, 2.5498980702709777, 0.0, 4.312057916355019, 6.471606947350393, 3.0, 0.6421852328236544, 1.4435498394938358, 0.0, 4.929673030791383, 7.777265027670627, 3.000011645469914, 1.0245621871948243, 2.1475223836317805, 0.0
'atlas_susy_3Lresonance_2020', 'SR4l_440_580_all', 2, 2.0, 0.4, -0.4, 4.7, 4.6, 1.5, -1.1, 2.0, 1.9860555465734482, 0.36075406664231124, 1.987410430213886, 0.3498516714169661, -0.033440242990072006, 4.394875875407228, 5.799153618518209, 4.388168656483825, 5.792331205244331, -0.03404031491343019, 4.3966561962194985, 5.800977355432878, -0.032567190045296686, 4.36165413723624, 5.7656381668393335, -0.07427604914051257, 4.26948871339339, 5.676046139544791, -5.030839694193309e-05, 4.306589139513345, 5.709003202399883, -0.06803187092503692, 4.1422788664815275, 5.546906982603076, 5.773413315959872, 8.902024877664235, 3.5754811820730654, 1.9860556030273437, 3.440203972936443, 0.5319072331182448, 5.774843348488816, 8.904861864195624, 3.5750175134616624, 1.985847930908203, 3.44070132802569, 0.530994533790716, 5.800520538485208, 8.95610766737063, 3.5889558905167003, 2.01902738571167, 3.4873580149926626, 0.5506967564306777, 6.090330120899834, 9.491296577620755, 3.67393336092258, 2.2331741714477538, 3.842624139317449, 0.6237242035780586, 5.683144797264835, 8.719673789135797, 3.595941138850875, 1.9858478365965417, 3.3950489707844693, 0.5766467024086142, 6.118402001407037, 9.50187184924949, 3.7388200168461023, 2.329943771362305, 3.9444126756844944, 0.7154748670401152
'atlas_susy_3Lresonance_2020', 'SR4l_580_inf_all', 1, 2.3, 0.4, -0.4, 4.0, 4.7, 1.7, -0.8, 1.0, 2.3023534950015287, 0.41537399053228635, 2.2154461821391624, 0.36926236119350386, -0.4600516515607662, 2.8491929983955546, 4.068195907422541, 2.8665804480061317, 4.087163396529644, -0.45988220671381397, 2.8506478572830707, 4.06980186145531, -0.47790432461333615, 2.8343165465260243, 4.051920899978621, -0.660390268576136, 2.779328601952094, 3.9912365647827133, -0.4683773059053622, 2.794740460364526, 4.008326009542338, -0.7227487256577422, 2.7444946012955334, 3.9523720024626887, 6.045330944841551, 9.334556955769811, 3.7437572827057077, 2.3023535346984865, 3.874835509779537, 0.7298715596174363, 6.047987398428933, 9.339674168824454, 3.743356502827995, 2.302275161743164, 3.8760735962253694, 0.7284767272609585, 6.0753791863496645, 9.395614598021885, 3.757100529624923, 2.340482997894287, 3.9289706846625965, 0.7519953111259776, 6.536390942530112, 10.292092103253767, 3.8869280500205488, 2.73610746383667, 4.563758260435953, 0.908456667237387, 5.934820300101881, 9.116584580513704, 3.7599657865502656, 2.302275124473529, 3.819600114208269, 0.784950134738789, 6.542915445553506, 10.224764137192194, 3.958546854057048, 2.8175829315185545, 4.629603711678122, 1.0055621513589874
'atlas_susy_3Lresonance_2020', 'SR3l_90_110_all', 0, 1.08, 0.18, -0.18, 4.8, 3.8, 1.3, -0.5, 0.0, 1.0841704332694033, 0.18691681738353147, 1.0507225148478314, 0.178251193056862, -1.066701501575764, 1.9999980888864, 3.0000601604165293, 1.9999954718679613, 3.0000693920930286, -1.0677273826317748, 1.999998239151197, 3.000043837858806, -1.0828338237382615, 2.0000020004493337, 2.9999491786692496, -1.1061787073790927, 1.9999961824730967, 2.999975184637657, -1.0841896934596096, 2.0, 2.9999999999999996, -1.2208577219300345, 1.9999826989287293, 2.9999885723833786, 4.8752856893984635, 7.44078745295999, 3.036433617400142, 1.0841703987121583, 2.1418399599518843, 0.02650083747243248, 4.873282487965969, 7.4364474430551395, 3.037690372671255, 1.0841896438598633, 2.1409282318594096, 0.02745105586031693, 4.889094886891893, 7.4653014574486365, 3.047481320508128, 1.0992793655395507, 2.16373727209074, 0.03482145898836153, 4.917267184967672, 7.512308564834956, 3.063225982096086, 1.1238419342041015, 2.200892143557044, 0.04679172485115912, 4.841433265655249, 7.363677868610541, 3.057558896259398, 1.0841896934596096, 2.1254339940248563, 0.042945392894363055, 5.042044845387951, 7.717286670500678, 3.140593074109652, 1.2411654663085938, 2.3738340632874246, 0.10849686932976321
'atlas_susy_3Lresonance_2020', 'SR3l_110_130_all', 5, 2.8, 0.4, -0.4, 7.9, 5.6, 1.7, -0.9, 5.0, 2.82617229948613, 0.4692376587306936, 2.9926412859639826, 0.4931752551033373, -0.6815494689925615, 9.332401217277676, 10.972619040874939, 8.980775089637081, 10.637140652424874, -0.6814004033162129, 9.325675143437081, 10.965113534394268, -0.660090249707103, 9.25474602269157, 10.896678122569398, -0.6121643746265338, 9.106341376786856, 10.755607225542011, -0.6788391335204169, 9.269928254801993, 10.903259648267408, -0.4020149580528277, 8.377518169177415, 10.058857849084754, 6.445523569450456, 9.960574696495542, 4.005771777562615, 2.8261721992492674, 4.570752955750095, 1.0815914427484405, 6.431040767704136, 9.933512782096054, 4.006144593331921, 2.8260507202148437, 4.563481081624152, 1.0886203588055352, 6.4532051125743175, 9.97769081929742, 4.017044197179021, 2.860323638916016, 4.609483324390391, 1.1111639534416404, 6.515820698243999, 10.080980217559175, 4.049574818991801, 2.9328064346313476, 4.710059714568382, 1.1555531546943134, 6.318562997143178, 9.716852486105902, 4.011644347745405, 2.8260507069976555, 4.507136875817581, 1.1449645381777298, 6.773696024686571, 10.480643756825446, 4.2190528226018875, 3.3030613899230956, 5.190335193644854, 1.415787586201337
'atlas_susy_3Lresonance_2020', 'SR3l_130_150_all', 5, 4.1, 0.6, -0.6, 6.7, 5.8, 2.0, -1.2, 5.0, 4.13590322713982, 0.6486478809689777, 4.217374518448333, 0.6350426580847228, -0.1339128090586303, 7.102461904539127, 8.83713903803128, 6.98346302192562, 8.720791269559838, -0.13125226040873159, 7.091983849732849, 8.82607427078528, -0.12347338634715939, 7.029649317737159, 8.763720035116457, -0.10818546906180349, 6.845021477910111, 8.586596554129677, -0.08457621059365195, 6.913245112839854, 8.638750454117275, -0.06135053915165034, 6.217574000579313, 7.97114455655228, 7.3539497411744055, 11.373422542388573, 4.585824711494909, 4.135903244018555, 6.269282702141252, 2.0025237858958573, 7.342470731639062, 11.353055535357726, 4.584259363138634, 4.135845222473145, 6.263618034191342, 2.0080724107549472, 7.366555685111704, 11.40573089632193, 4.592097420313345, 4.183440837860108, 6.32535148509306, 2.0415301906271544, 7.539151852445784, 11.712649747462802, 4.661317530018295, 4.375001220703125, 6.60106108870408, 2.14894135270217, 7.1527155930433235, 11.006933507569043, 4.5628451344280565, 4.135845230530326, 6.169522990287344, 2.1021674707733076, 7.8612193806755855, 12.195174938089679, 4.881427693052377, 4.929849758148193, 7.289609139139396, 2.57009037715699
'atlas_susy_3Lresonance_2020', 'SR3l_150_170_all', 2, 4.0, 0.6, -0.6, 4.1, 5.3, 2.3, -1.2, 2.0, 4.0198615420186625, 0.6071849137387305, 3.8543577452230746, 0.5386819099065335, -0.6044383962291774, 3.2551527343656383, 4.61149198739114, 3.291985121029396, 4.6520820504405895, -0.6059410241475773, 3.2448039280454593, 4.599729143937465, -0.6232163263725403, 3.2260129408455405, 4.578369977671773, -0.7207133069493549, 3.2036033424947346, 4.554001834183233, -0.6235668545114921, 3.1601297667735806, 4.503072638814263, -0.6706142170345099, 3.2227355907787874, 4.57524325547252, 7.2633212880749936, 11.229669606950182, 4.535814993606826, 4.019861583709717, 6.113627695440584, 1.9260954719788486, 7.24459980939332, 11.196211936440513, 4.5335237829487385, 4.019674186706543, 6.10426638638333, 1.9350819870297555, 7.265986896728109, 11.240703155376439, 4.54172364276065, 4.060399723052979, 6.156966908651375, 1.9638325374545826, 7.529625218816807, 11.723758498266237, 4.631873089451309, 4.305962085723877, 6.533982525932727, 2.077941645515027, 7.08442091514904, 10.90185657278081, 4.517583035021718, 4.019674205040552, 6.024586723092288, 2.014761686988816, 7.417708779918529, 11.522844340985435, 4.587954605541278, 4.185540962219238, 6.358467773379219, 2.012614151059257
'atlas_susy_3Lresonance_2020', 'SR3l_170_190_all', 3, 3.9, 0.4, -0.4, 4.9, 5.2, 2.4, -1.1, 3.0, 3.8604077484998456, 0.5024227169205758, 3.808850157628883, 0.47713346449446625, -0.12404302262386299, 4.3154284354797445, 5.8397854070406465, 4.340754555088742, 5.865696278548647, -0.11891750040878915, 4.288976294768417, 5.811245879743945, -0.123261784294405, 4.271384923826925, 5.792577460512551, -0.13356094603451021, 4.263409514290161, 5.784811034191602, -0.10407803019579787, 4.21318094910461, 5.729466997051492, -0.20749580118777708, 4.079311481770858, 5.590979079507161, 7.114183165929346, 10.987220345575922, 4.464508107211995, 3.860407772064209, 5.887630725498287, 1.833184818630131, 7.083068982748068, 10.930155306115347, 4.461881716430868, 3.861088962554932, 5.872842446762823, 1.8493354783470415, 7.096440444540125, 10.9552403091574, 4.4688061405709325, 3.8852546310424803, 5.903819258842724, 1.8666900032422364, 7.136612650040358, 11.024151382335985, 4.483819185133469, 3.92051456451416, 5.957844910066232, 1.883184218962088, 6.989551794899459, 10.75578384670307, 4.454700418177452, 3.8610888579028697, 5.826054215842513, 1.8961234999632266, 7.314689843448307, 11.294865142151231, 4.605858704151377, 4.223993625640869, 6.335805283266618, 2.1121819680151197
'atlas_susy_3Lresonance_2020', 'SR3l_190_210_all', 7, 3.7, 0.6, -0.6, 9.1, 6.1, 2.2, -1.9, 7.0, 3.6758166077583656, 0.6798528470309939, 4.056668396307133, 0.7034252606977834, -1.1243931497559798, 12.282336675386325, 14.017845213093562, 11.412603580336047, 13.187662819124272, -1.1321225499090255, 12.279629501200283, 14.012276517767793, -1.0949757023352096, 12.1579765108599, 13.894692101222642, -1.1147038828378708, 12.244385230091384, 13.980303144718928, -1.1848116252992669, 12.273572707708373, 13.988454953250523, -1.4218084391096109, 13.09014122421928, 14.78421644777867, 7.109558359619127, 11.008900883814022, 4.397306780725957, 3.6758166694641115, 5.708585933094765, 1.643047405833458, 7.076274256934467, 10.949723353225279, 4.3939651742595425, 3.6757600021362307, 5.692298375566508, 1.6592216287059536, 7.105162237555613, 11.014413010131056, 4.403029614206786, 3.7292654037475588, 5.763002518318595, 1.6955282891765227, 7.112247998281365, 11.022802899467816, 4.3952909943777625, 3.692610168457031, 5.729058724304621, 1.6561616126094414, 6.876275247833297, 10.581184843571485, 4.379707196502182, 3.675760022172225, 5.592987192377213, 1.7585328519672372, 6.8420042469298785, 10.597602024393618, 4.2435946364367885, 3.3596270751953123, 5.278682577157838, 1.4405715732327868
'atlas_susy_3Lresonance_2020', 'SR3l_210_230_all', 6, 3.5, 0.7, -0.7, 8.8, 6.2, 1.8, -1.7, 6.0, 3.5239466268885007, 0.7500100065526687, 3.932575629764246, 0.8454623765654262, -0.713186309258896, 10.257310983626203, 11.983564933270701, 9.495755447599185, 11.26128040431719, -0.7139241063715908, 10.250470444446742, 11.975394740305598, -0.6811208086077198, 10.11589464008544, 11.843760371159096, -0.5067503818285809, 9.486709262265322, 11.253389735734126, -0.7175751726186999, 10.125825199408737, 11.832897642988135, -0.36070319393185785, 8.847432853740816, 10.639949003151383, 7.070208204794368, 10.961839908866256, 4.336251439636902, 3.523949604034424, 5.543682302299028, 1.5042169057698196, 7.051424720217818, 10.928984169730642, 4.334005223711727, 3.5231495475769044, 5.533798108007064, 1.512500987146745, 7.091294259269105, 11.028362874820989, 4.341018594861666, 3.597616786956787, 5.634414408332594, 1.5608191655809804, 7.518192449333786, 11.790638179220778, 4.500595501381828, 4.007767791748047, 6.254460842487628, 1.7610747410084655, 6.78098082808431, 10.434030835441671, 4.316665771824215, 3.523148275928806, 5.400153410692376, 1.6461431411652363, 7.698790268317728, 12.031196547164607, 4.659708937090088, 4.365459156036377, 6.679688702736015, 2.0512296093367395
